"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"사랑의 기적","patc****","2016.11.27. 19:49","10","떨리는 몸으로 레너드가 코스텔로와 춤을 추는 장면에선 영화의 제목처럼 나도 이 장면에서 잠시나마 사랑의 기적을 느꼈다. 떠나가는 코스텔로를 창밖으로 바라보는 모습. 영화 중간중간 흐르던 Dexter's tune은 너무 슬프고도 아름다웠다. 사랑이란..","13","0"
"사랑의 기적","zba8****","2014.08.16. 00:42","10","익숙함을 찾고 싶었던 사람들.. 마치 세상에 처음 발을 밟은것같은 사람들에게 일상생활의 아름다움을 찾을수 있었다. 로버트 드 니로의 연기가 정말 최고였다.","11","0"
"사랑의 기적","do11****","2013.07.12. 16:31","8","로버트드니로의 명품연기..이게 실화라니..참...ㅠㅠ 잠깐동안의 일어난건 정말 기적이였을까요..??ㅠㅠ","11","0"
"사랑의 기적","gtu1****","2014.06.08. 14:12","10","우리에게 익숙한 것을 새롭게 일깨워준 영화        마치 죽은 사람이 생명을 얻고 돌아와 일깨워 준듯하다.. 눈물까지 흘리고 어휴..","13","2"
"사랑의 기적","ratm****","2012.02.17. 22:16","7","그들에게 그해 여름은 어떻게 기억될까..","10","0"
"사랑의 기적","qkth****","2019.07.21. 15:40","10","폴라가 작별을 고하는 레너드의 손을 놓아주지 않고 춤을 추는 장면에서 조인성처럼 주먹을 깨물며 꺽꺽댔어요...최고의 장면 최고의 감동","9","0"
"사랑의 기적","ddab****","2016.06.17. 12:19","10","역대 여류감독중에 내가 인정하는 몇안되는 사람중의 한명인 페니마샬, 그리고 최고의 배우들과 랜디뉴먼의 ost가 절묘하게 어우러진 영화. 로빈 윌리엄스 사망 추모와 관련없이 이 영화는 진짜 명작임 지금 봐도 개명작.","9","0"
"사랑의 기적","wis7****","2011.06.01. 22:06","10","눈물만 나오는 영화... 감동적입니다 로버트 드 니로 연기 좋았죠....","9","0"
"사랑의 기적","trac****","2020.10.13. 10:12","7","로버트드니로가 왜 세계 최고의 배우로 항상 거론되는지 여실히 보여준다","8","0"
"사랑의 기적","rnfh****","2014.05.12. 23:23","10","리버피닉스가 이영화 보고 흐느꼈다고 한다","8","0"
"사랑의 기적","ttyu****","2013.08.31. 11:29","10","'당신들은 물건을 깨운것이 아니라 사람을 깨운것입니다. 저는 사람입니다.'","8","0"
"사랑의 기적","dead****","2020.06.06. 22:28","10","사는 게 권태로울 때 한번씩 봐주면 다시 태어나는 기분을 선사해주는 영화","7","0"
"사랑의 기적","kang****","2017.08.26. 23:58","9","오늘은 어제 죽은 이들이 그토록 바라던 내일이다.","7","0"
"사랑의 기적","yese****","2015.08.15. 21:42","10","인생 최고의 영화! 소중하게 제 하루하루를 살아가고 싶습니다.","7","0"
"사랑의 기적","dle2****","2015.04.08. 10:53","9","이 영화가 실화라는 게 놀랍다.","7","0"
"사랑의 기적","blue****","2021.05.19. 18:29","10","삶이란 이토록 아름다운 것!  포기하지 마세요","6","0"
"사랑의 기적","tn99****","2019.02.06. 16:45","8","의학이 더 빨리 더 많이 발전했으면 좋겠다..","6","0"
"사랑의 기적","xpne****","2012.06.10. 16:54","10","마음으로 연기하는 로빈 윌리엄스 . 감동은 여운을 남기고","6","0"
"사랑의 기적","mho0****","2021.05.18. 23:42","10","어떤 영화인지 모르고 봤다가너무 감동받은 영화에요로빈윌리엄스는 역시나 포근하고로버트 드 니로 연기 정말 잘하고재밌게 보다가 눈물 나온 영화ㅠㅠ","5","0"
"사랑의 기적","love****","2019.07.23. 18:03","10","나 진짜 울었다... 깊은 속에서 넘쳐서 흐른 눈물.. ㅜ ㅜㅜ","5","0"
