word,score
훈훈한,23
잘하시네요,23
단순한,23
대단,23
알츠하이머는,23
한다는,23
생각함,23
묵직한,23
살인을,23
지우개,23
되면,23
끝난,23
있는가,23
김남길 연기가,23
진심으로,23
별루,23
그래요,23
감성이,23
설경구 연기 진짜,23
명작이네요,23
뻔하지,23
훌륭합니다,23
실감나는,23
잃는다는,23
표정,23
초반은,23
봐야겠어요,23
알면서도,23
성공한,23
다시 생각하게,23
연출에,23
못했지만,23
적당한,23
다루는,23
우리네,23
그렇다,23
볼만했습니다,23
혼란,23
신들린,23
공감할,23
설경구김남길,23
만들,23
여주,23
배우연기가,23
책과,23
천재다,23
시절,23
말할것도,23
볼만했음,23
영화와,23
연기들이,23
설경구연기가,23
넘치고,23
많은걸,23
끝나는,23
시작부터,23
가득,23
잔잔하면서,23
오랫동안,23
잃고,23
있었음,23
적이,23
좋은 영화입니다,23
살아가세요,23
우리나라,23
특별한,23
역대급,23
오롯이,23
말도,23
적절한,23
사랑하는 사람과,23
미리,23
가족이라는,23
아름답지,23
배우들 연기력이,23
지루해요,23
진실은,23
간다,23
최선을,23
영화같은,23
누구의,23
지루했다,23
안된다,23
반복되는,23
아무,23
연기하는,23
이쁘고,23
때는,23
손예진의,23
몰입하면서,23
이후로,23
기억은 기록이,23
달리,23
울컥,23
다르다,23
스스로를,22
있으나,22
울었음,22
눈으로,22
그를,22
늙고,22
하루,22
모의고사,22
캐릭터가,22
감동적이었다,22
설경구 연기력은,22
처절한,22
생각없이,22
남주,22
배우들 연기가 좋았어요,22
사이,22
보고싶어요,22
추천하고,22
눈물나게,22
전개는,22
배우들의 연기가 좋았습니다,22
있기에,22
로맨스의,22
이리,22
몰입할,22
몸을,22
먹고,22
필요가,22
작가의,22
올리비아,22
사랑 이야기,22
살인,22
충분한,22
이상한,22
개연성,22
재개봉해서,22
설경구 역시,22
다한,22
놀란감독,22
설정,22
설경구만,22
고슬링,22
때문이다,22
읽지,22
의한,22
부분을,22
영화화,22
안봐서,22
옆에서,22
표현,22
나이를,22
부럽다,22
남는건,22
갖고,22
잃어간다는,22
모르겠네요,22
망각의,22
결국엔,22
배우연기,22
한없이,22
없지,22
굳굳,22
코미디,22
보다는,22
해석이,22
스토리지만,22
감동도 있고,22
딸은,22
다가오는,22
모르겠음,22
만날,22
설현 연기도,22
bird,22
보냅니다,22
엔딩은,22
생각지도,22
시선을,22
아름다웠던,22
여기가,22
잘하는,22
걸작,22
잘하는데,22
치매에 대한,22
얘기,22
것일까,22
영화속,22
하나하나,22
기대안했는데,22
추억이,22
찝찝한,22
무서워,22
공감,22
시나리오가,22
만드네요,22
역시 설경구의,22
