,word,weight
1056,연기 사랑하는,1
1057,연기 감동적인,1
1058,연기 사랑합니다,1
1059,연기 영화에요,1
1060,잘봤습니다 잘봤습니다,26
1061,잘봤습니다 감사합니다,14
1062,잘봤습니다 좋았어요,4
1063,잘봤습니다 파더,3
1064,잘봤습니다 재미있어요,3
1065,잘봤습니다 좋은,2
1066,잘봤습니다 좋아요,2
1067,잘봤습니다 추천합니다,2
1068,잘봤습니다 사랑합니다,1
1069,잘봤습니다 만드는,1
1070,잘봤습니다 가슴이,1
1071,잘봤습니다 마지막에,1
1072,잘봤습니다 마음이,1
1073,잘봤습니다 홉킨스,1
1074,잘봤습니다 재밌어요,1
1075,잘봤습니다 여운이,1
1076,잘봤습니다 연기력이,1
1077,잘봤습니다 슬퍼요,1
1078,잘봤습니다 다시봐도,1
1079,잘봤습니다 엄마랑,1
1080,잘봤습니다 최고,1
1081,잘봤습니다 가족과,1
1082,잘봤습니다 생각하게,1
1083,잘봤습니다 알츠하이머,1
1084,잘봤습니다 연기,1
1085,잘봤습니다 감동적입니다,1
1086,잘봤습니다 연기가,1
1087,잘봤습니다 오랜만에,1
1088,다시봐도 좋은,12
1089,다시봐도 역시,12
1090,다시봐도 명작,12
1091,다시봐도 재밌어요,7
1092,다시봐도 어려운,5
1093,다시봐도 명작은,4
1094,다시봐도 놀란,4
1095,다시봐도 감동적인,3
1096,다시봐도 최고의,3
1097,다시봐도 메멘토,3
1098,다시봐도 마음이,2
1099,다시봐도 슬프고,2
1100,다시봐도 진짜,2
1101,다시봐도 영화네요,2
1102,다시봐도 감동,2
1103,다시봐도 가슴,2
1104,다시봐도 보면,2
1105,다시봐도 여운이,2
1106,다시봐도 연기가,2
1107,다시봐도 좋아요,2
1108,다시봐도 봐도,2
1109,다시봐도 작품,2
1110,다시봐도 어렵지만,2
1111,다시봐도 놀란은,2
1112,다시봐도 영화입니다,2
1113,다시봐도 감동이,1
1114,다시봐도 만드는,1
1115,다시봐도 감동적입니다,1
1116,다시봐도 노트북,1
1117,다시봐도 말이,1
1118,다시봐도 크리스토퍼,1
1119,다시봐도 모든,1
1120,다시봐도 내가,1
1121,다시봐도 스토리가,1
1122,다시봐도 좋았습니다,1
1123,다시봐도 재미있어요,1
1124,다시봐도 생각하게,1
1125,다시봐도 재미있게,1
1126,다시봐도 잘봤습니다,1
1127,다시봐도 놀란의,1
1128,다시봐도 최고,1
1129,다시봐도 기억의,1
1130,다시봐도 연기도,1
1131,다시봐도 다시봐도,1
1132,다시봐도 나는,1
1133,다시봐도 슬픈,1
1134,다시봐도 슬프네요,1
1135,다시봐도 펑펑,1
1136,다시봐도 스토리,1
1137,다시봐도 재밌게,1
1138,다시봐도 감동적이고,1
1139,역시 놀란,81
1140,역시 명작,22
1141,역시 크리스토퍼,21
1142,역시 명작은,19
1143,역시 안소니,16
1144,역시 영화는,14
1145,역시 다시,12
1146,역시 줄리안,11
1147,역시 연기가,10
1148,역시 연기,10
1149,역시 봐도,10
1150,역시 다시봐도,9
1151,역시 메멘토,9
1152,역시 좋은,8
1153,역시 연기는,8
1154,역시 최고,7
1155,역시 놀란은,7
1156,역시 마지막,6
1157,역시 레이첼,6
1158,역시 놀란의,6
1159,역시 사랑은,5
1160,역시 생각이,5
1161,역시 영화가,5
1162,역시 역시,5
1163,역시 감독의,5
1164,역시 극장에서,5
1165,역시 최고의,5
1166,역시 인생영화,4
1167,역시 작품,4
1168,역시 보기,4
1169,역시 좋았어요,4
1170,역시 연기력이,4
1171,역시 가족의,4
1172,역시 눈물,4
1173,역시 배우들의,4
1174,역시 재밌게,4
1175,역시 사랑,4
1176,역시 사랑을,3
1177,역시 한번,3
1178,역시 아름다운,3
1179,역시 진짜,3
1180,역시 나는,3
1181,역시 부모님이,3
1182,역시 기억은,3
1183,역시 영화를,3
1184,역시 좋아요,3
1185,역시 좋았습니다,3
1186,역시 기억,3
1187,역시 가장,3
1188,역시 서현진,3
1189,역시 영화네요,2
1190,역시 볼만한,2
1191,역시 사랑의,2
1192,역시 영화다,2
1193,역시 만드는,2
1194,역시 오랜만에,2
1195,역시 영화관에서,2
1196,역시 로맨스,2
1197,역시 재밌어요,2
1198,역시 눈이,2
1199,역시 그럼에도,2
1200,역시 많이,2
1201,역시 슬픈,2
1202,역시 가족과,2
1203,역시 모든,2
1204,역시 기억의,2
1205,역시 완전,2
1206,역시 말이,2
1207,역시 기억을,2
1208,역시 나를,2
1209,역시 잔잔한,2
1210,역시 줄리안무어의,2
1211,역시 추천합니다,2
1212,역시 사랑하는,2
1213,역시 펑펑,1
1214,역시 사랑에,1
1215,역시 연기도,1
1216,역시 슬프지만,1
1217,역시 할아버지,1
1218,역시 보면서,1
1219,역시 세상에서,1
1220,역시 가족,1
1221,역시 마음이,1
1222,역시 홉킨스,1
1223,역시 스토리가,1
1224,역시 나도,1
1225,역시 엄마,1
1226,역시 배우의,1
1227,역시 가슴이,1
1228,역시 슬프네요,1
1229,역시 부모님,1
1230,역시 영화입니다,1
1231,역시 감동적인,1
1232,역시 스토리,1
1233,역시 집중해서,1
1234,역시 잘봤습니다,1
1235,역시 어렵지만,1
1236,역시 간만에,1
1237,역시 보면,1
1238,역시 생각하게,1
1239,역시 인생,1
1240,역시 재미있게,1
1241,역시 슬프고,1
1242,역시 감동을,1
1243,역시 알츠하이머,1
1244,역시 이야기,1
1245,역시 앨리스,1
1246,역시 누구에게나,1
1247,역시 무어,1
1248,역시 가족이,1
1249,역시 잔잔하게,1
1250,역시 많은,1
1251,역시 내가,1
1252,역시 생각을,1
1253,역시 아름답다,1
1254,역시 현실적인,1
1255,역시 여운이,1
1256,역시 감동이,1
1257,역시 반전이,1
1258,역시 아름답고,1
1259,역시 잘봤어요,1
1260,다시 봐도,197
1261,다시 한번,161
1262,다시 생각하게,60
1263,다시 다시,58
1264,다시 내가,28
1265,다시 나는,25
1266,다시 좋았어요,22
1267,다시 보면,21
1268,다시 생각해보게,20
1269,다시 영화를,17
1270,다시 좋은,15
1271,다시 진짜,15
1272,다시 사랑을,14
1273,다시 영화는,13
1274,다시 아름다운,12
1275,다시 모든,11
1276,다시 사랑이,11
1277,다시 놀란,11
1278,다시 생각을,10
1279,다시 사랑,10
1280,다시 나도,10
1281,다시 역시,10
1282,다시 드라마,9
1283,다시 마지막,9
1284,다시 사랑하는,9
1285,다시 사랑에,9
1286,다시 좋았습니다,9
1287,다시 극장에서,9
1288,다시 영화네요,8
1289,다시 마음이,8
1290,다시 영화가,8
1291,다시 기억을,8
1292,다시 만드는,8
1293,다시 기억이,7
1294,다시 가장,7
1295,다시 생각이,7
1296,다시 눈물,7
1297,다시 보면서,6
1298,다시 영화입니다,6
1299,다시 기억,6
1300,다시 영화다,6
1301,다시 나를,6
1302,다시 작품,6
1303,다시 가슴,5
1304,다시 많이,5
1305,다시 말이,5
1306,다시 이야기,5
1307,다시 스토리,5
1308,다시 감동적인,4
1309,다시 영화관에서,4
1310,다시 눈이,4
1311,다시 엄마,4
1312,다시 기억의,4
1313,다시 메멘토,4
1314,다시 좋아요,4
1315,다시 가족,3
1316,다시 많은,3
1317,다시 슬프고,3
1318,다시 슬픈,3
1319,다시 여운이,3
1320,다시 노트북,3
1321,다시 레이첼,3
1322,다시 사랑의,3
1323,다시 아름답고,3
1324,다시 진정한,3
1325,다시 울었다,3
1326,다시 다시봐도,3
1327,다시 명작,3
1328,다시 생각보다,3
1329,다시 집중해서,3
1330,다시 크리스토퍼,3
1331,다시 어려운,3
1332,다시 감독의,3
1333,다시 볼만한,3
1334,다시 하게,3
1335,다시 할아버지,2
1336,다시 최고의,2
1337,다시 소중함을,2
1338,다시 인생,2
1339,다시 로맨스,2
1340,다시 연기가,2
1341,다시 감동을,2
1342,다시 현실적인,2
1343,다시 부모님,2
1344,다시 감동,2
1345,다시 그럼에도,2
1346,다시 사랑은,2
1347,다시 연기력이,2
1348,다시 기억은,2
1349,다시 딸에,2
1350,다시 펑펑,2
1351,다시 보세요,2
1352,다시 놀란의,2
1353,다시 명작은,2
1354,다시 잘봤습니다,2
1355,다시 줄리안,2
1356,다시 반전이,2
1357,다시 감사합니다,2
1358,다시 추천합니다,2
1359,다시 사랑스럽다,1
1360,다시 감동적이고,1
1361,다시 감동적입니다,1
1362,다시 슬픔,1
1363,다시 아름답다,1
1364,다시 부모님이,1
1365,다시 부모님과,1
1366,다시 스토리가,1
1367,다시 안소니,1
1368,다시 가족의,1
1369,다시 누구에게나,1
1370,다시 보기,1
1371,다시 재밌게,1
1372,다시 어렵지만,1
1373,다시 인생영화,1
1374,다시 반전,1
1375,다시 연기는,1
1376,다시 배우들의,1
1377,다시 앨리스,1
1378,다시 무어의,1
1379,다시 알츠하이머,1
1380,다시 감동이,1
1381,다시 배우들,1
1382,다시 가족이,1
1383,다시 마지막에,1
1384,다시 가슴이,1
1385,다시 영화에요,1
1386,다시 생각나는,1
1387,다시 서현진,1
1388,다시 연기,1
1389,재밌게 잘봤습니다,22
1390,재밌게 관람했습니다,16
1391,재밌게 잘봤어요,11
1392,재밌게 반전이,6
1393,재밌게 보았습니다,4
1394,재밌게 많이,4
1395,재밌게 추천합니다,4
1396,재밌게 로맨스,3
1397,재밌게 감사합니다,3
1398,재밌게 재밌게,3
1399,재밌게 감동,2
1400,재밌게 영화는,2
1401,재밌게 연기,2
1402,재밌게 좋아요,2
1403,재밌게 극장에서,2
1404,재밌게 눈물,2
1405,재밌게 연기도,2
1406,재밌게 한번,2
1407,재밌게 영화를,2
1408,재밌게 감동도,2
1409,재밌게 영화관에서,1
1410,재밌게 영화다,1
1411,재밌게 나도,1
1412,재밌게 드라마,1
1413,재밌게 나를,1
1414,재밌게 많은,1
1415,재밌게 마음이,1
1416,재밌게 슬프지만,1
1417,재밌게 좋은,1
1418,재밌게 최고,1
1419,재밌게 슬픔,1
1420,재밌게 할아버지,1
1421,재밌게 다시,1
1422,재밌게 기억은,1
1423,재밌게 보세요,1
1424,재밌게 재밌어요,1
1425,재밌게 다시봐도,1
1426,재밌게 역시,1
1427,재밌게 엄마,1
1428,재밌게 나는,1
1429,재밌게 내가,1
1430,재밌게 기억을,1
1431,재밌게 영화네요,1
1432,재밌게 반전도,1
1433,재밌게 사랑을,1
1434,재밌게 좋았어요,1
1435,재밌게 연기력이,1
1436,재밌게 생각하게,1
1437,재밌게 부모님,1
1438,재밌게 감동이,1
1439,재밌게 잔잔한,1
1440,재밌게 진짜,1
1441,재밌게 카시오페아,1
1442,마음이 많이,15
1443,마음이 다시,11
1444,마음이 영화네요,10
1445,마음이 사랑은,10
1446,마음이 영화입니다,10
1447,마음이 내가,9
1448,마음이 마음이,9
1449,마음이 나는,9
1450,마음이 가슴이,8
1451,마음이 나도,8
1452,마음이 사랑하는,7
1453,마음이 먹먹해지는,7
1454,마음이 사랑을,6
1455,마음이 마지막,6
1456,마음이 아름다운,5
1457,마음이 연기,5
1458,마음이 영화를,5
1459,마음이 배우들의,5
1460,마음이 드라마,5
1461,마음이 엄마,5
1462,마음이 보기,4
1463,마음이 가장,4
1464,마음이 생각이,4
1465,마음이 사랑이,4
1466,마음이 영화에요,4
1467,마음이 영화는,3
1468,마음이 사랑,3
1469,마음이 이야기,3
1470,마음이 아름답고,3
1471,마음이 슬픈,3
1472,마음이 보면,3
1473,마음이 많은,3
1474,마음이 레이첼,3
1475,마음이 역시,3
1476,마음이 여운이,3
1477,마음이 좋은,3
1478,마음이 가족의,3
1479,마음이 배우들,3
1480,마음이 가족이,3
1481,마음이 줄리안,3
1482,마음이 펑펑,3
1483,마음이 눈물,2
1484,마음이 부모님,2
1485,마음이 슬프다,2
1486,마음이 연기도,2
1487,마음이 진짜,2
1488,마음이 울었다,2
1489,마음이 마지막에,2
1490,마음이 사랑의,2
1491,마음이 생각을,2
1492,마음이 가슴,2
1493,마음이 영화가,2
1494,마음이 감사합니다,2
1495,마음이 누구에게나,2
1496,마음이 기억이,2
1497,마음이 만드는,2
1498,마음이 아름답다,2
1499,마음이 감동적인,2
1500,마음이 안소니,2
1501,마음이 하게,2
1502,마음이 슬퍼요,2
1503,마음이 홉킨스의,2
1504,마음이 연기가,2
1505,마음이 감동,2
1506,마음이 보는내내,2
1507,마음이 스토리,2
1508,마음이 부모님과,2
1509,마음이 모든,2
1510,마음이 잔잔한,2
1511,마음이 오랜만에,2
1512,마음이 가족영화,2
1513,마음이 반전도,2
1514,마음이 추천합니다,2
1515,마음이 사랑스럽다,1
1516,마음이 영화다,1
1517,마음이 보세요,1
1518,마음이 꿈에,1
1519,마음이 사랑합니다,1
1520,마음이 눈이,1
1521,마음이 부시게,1
1522,마음이 기억의,1
1523,마음이 생각보다,1
1524,마음이 인생,1
1525,마음이 감동적이네요,1
1526,마음이 좋았습니다,1
1527,마음이 잔잔하게,1
1528,마음이 다시한번,1
1529,마음이 담담하게,1
1530,마음이 잘봤어요,1
1531,마음이 잘봤습니다,1
1532,마음이 보면서,1
1533,마음이 진정한,1
1534,마음이 영화관에서,1
1535,마음이 최고의,1
1536,마음이 잔잔하고,1
1537,마음이 그럼에도,1
1538,마음이 반전이,1
1539,마음이 감동이,1
1540,마음이 좋아요,1
1541,마음이 생각하게,1
1542,마음이 나를,1
1543,마음이 좋았어요,1
1544,마음이 재밌게,1
1545,마음이 로맨스,1
1546,마음이 감동을,1
1547,마음이 잔잔하지만,1
1548,마음이 슬프네요,1
1549,감동적이고 좋았어요,10
1550,감동적이고 슬픈,7
1551,감동적이고 좋았습니다,7
1552,감동적이고 아름다운,5
1553,감동적이고 여운이,4
1554,감동적이고 마음이,3
1555,감동적이고 재밌어요,3
1556,감동적이고 재미있어요,3
1557,감동적이고 가슴이,3
1558,감동적이고 좋은,3
1559,감동적이고 연기,3
1560,감동적이고 보기,3
1561,감동적이고 부모님,3
1562,감동적이고 가족의,3
1563,감동적이고 슬프네요,3
1564,감동적이고 나는,2
1565,감동적이고 다시,2
1566,감동적이고 생각이,2
1567,감동적이고 눈물,2
1568,감동적이고 재미있게,2
1569,감동적이고 진짜,2
1570,감동적이고 재밌게,2
1571,감동적이고 인생,2
1572,감동적이고 마지막,2
1573,감동적이고 영화네요,2
1574,감동적이고 영화에요,2
1575,감동적이고 펑펑,2
1576,감동적이고 사랑을,2
1577,감동적이고 반전도,2
1578,감동적이고 배우들의,2
1579,감동적이고 나도,2
1580,감동적이고 슬퍼요,2
1581,감동적이고 아름답다,2
1582,감동적이고 사랑이,1
1583,감동적이고 연기도,1
1584,감동적이고 작품,1
1585,감동적이고 드라마,1
1586,감동적이고 기억이,1
1587,감동적이고 감동적인,1
1588,감동적이고 진정한,1
1589,감동적이고 가족이,1
1590,감동적이고 소중함을,1
1591,감동적이고 현실적인,1
1592,감동적이고 슬픔,1
1593,감동적이고 잔잔한,1
1594,감동적이고 연기는,1
1595,감동적이고 반전에,1
1596,감동적이고 반전이,1
1597,감동적이고 봐도,1
1598,감동적이고 추천합니다,1
1599,감동적이고 보는내내,1
1600,감동적이고 이야기,1
1601,감동적이고 배우들,1
1602,감동적이고 사랑하는,1
1603,감동적이고 할아버지,1
1604,감동적이고 볼만한,1
1605,감동적이고 감동이,1
1606,감동적이고 많은,1
1607,감동적이고 슬프고,1
1608,감동적이고 가슴,1
1609,감동적이고 최고,1
1610,감동적이고 마지막에,1
1611,감동적이고 극장에서,1
1612,감동적이고 영화관에서,1
1613,감동적이고 가장,1
1614,감동적이고 가족과,1
1615,감동적이고 다시봐도,1
1616,감동적이고 가족,1
1617,감동적이고 남는,1
1618,감동적이고 많이,1
1619,감동적이고 연기가,1
1620,감동적이고 스토리가,1
1621,감동적이고 가족영화,1
1622,감동적이고 서현진,1
1623,감동적이고 좋아요,1
1624,감동적이고 한번,1
1625,영화는 영화는,38
1626,영화는 영화가,26
1627,영화는 다시,21
1628,영화는 영화를,20
1629,영화는 좋은,15
1630,영화는 진짜,14
1631,영화는 많이,13
1632,영화는 나는,13
1633,영화는 내가,12
1634,영화는 모든,12
