word,score
부모님 봤던,1
부모님 건강하신,1
부모님 보여드린거라,1
부모님 손잡고,1
드라마 인생,36
드라마 가,35
드라마 를,29
드라마 는,20
드라마 최고의,17
드라마 좋은,17
드라마 의,17
드라마 다,14
드라마 같은,14
드라마 본,12
드라마 눈이,12
드라마 한국,11
드라마 였다,10
드라마 감동,9
드라마 웰메이드,9
드라마 해준,9
드라마 잔잔한,8
드라마 에서,8
드라마 가족,8
드라마 나는,7
드라마 라고,7
드라마 아름다운,7
드라마 김혜자,7
드라마 따뜻한,6
드라마 준,6
드라마 내,6
드라마 된,5
드라마 해주는,5
드라마 만드는,5
드라마 중,5
드라마 진짜,5
드라마 볼,5
드라마 감동이,5
드라마 보면서,5
드라마 마지막,5
드라마 에,4
드라마 보다,4
드라마 봤던,4
드라마 지금,4
드라마 자체가,4
드라마 완벽한,4
드라마 봐야하는,4
드라마 내내,4
드라마 부셨던,4
드라마 되는,4
드라마 오늘을,4
드라마 싶은,4
드라마 애틋한,4
드라마 영화나,4
드라마 한편의,4
드라마 감동적인,4
드라마 속,4
드라마 사실,3
드라마 멜로,3
드라마 한편,3
드라마 헌정,3
드라마 눈부신,3
드라마 중에,3
드라마 봤으면,3
드라마 나의,3
드라마 했던,3
드라마 눈물,3
드라마 송강,3
드라마 따뜻해지는,3
드라마 주는,3
드라마 생각나는,3
드라마 성장,3
드라마 담은,3
드라마 아니라,3
드라마 우리나라,3
드라마 위한,3
드라마 힐링,3
드라마 슬픈,3
드라마 들은,3
드라마 부신,3
드라마 그럼에도,3
드라마 휴머니즘,3
드라마 입니다,3
드라마 소중한,3
드라마 좋았던,3
드라마 완성되는,3
드라마 없는,3
드라마 안되는,3
드라마 없었던,3
드라마 현실적인,3
드라마 고마운,3
드라마 이다,3
드라마 눈이부시게,3
드라마 재미로,2
드라마 다시,2
드라마 오랜만에,2
드라마 인데,2
드라마 도,2
드라마 보다가,2
드라마 지금을,2
드라마 한다,2
드라마 요즘,2
드라마 있었던,2
드라마 첫,2
드라마 평범해져버린,2
놀란 크리스토퍼,150
놀란 감독의,118
놀란 감독,75
놀란 역시,68
놀란 감독은,34
놀란 영화는,18
놀란 믿고,13
놀란 믿고보는,12
놀란 감독이,11
놀란 은,8
놀란 놀라운,7
놀란 전설의,7
놀란 메멘토,6
놀란 건,6
놀란 작품,6
놀란 그는,6
놀란 감독을,6
놀란 감독에게,5
놀란 영화를,5
놀란 감독님,5
놀란 깜짝,5
놀란 당신은,5
놀란 을,5
놀란 의,5
놀란 다시,4
놀란 노는,4
놀란 특유의,4
놀란 형제의,4
놀란 다,4
놀란 진짜,4
놀란 다시봐도,4
놀란 마술사,4
놀란 이라는,4
놀란 감독님의,3
놀란 편집에,3
놀란 영화의,3
놀란 역시나,3
놀란 만드는,3
놀란 중,3
놀란 최고의,3
놀란 갓,3
놀란 영화입니다,3
놀란 이제,3
놀란 비긴즈,3
놀란 명불허전,2
놀란 좋았어요,2
놀란 영화라니,2
놀란 에,2
놀란 굳,2
놀란 감독입니다,2
놀란 작품을,2
놀란 반전에,2
놀란 2,2
놀란 재밌음,2
놀란 영화답게,2
놀란 덕에,2
놀란 많이,2
놀란 작품은,2
