"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/7JVEoLldPX29y","카일로렌","7년 전",2017,"사랑을 하려거든 헨리처럼... 비디오테잎, 청혼, 그림들...👍","4.0","17"
"https://pedia.watcha.com/ko-KR/comments/PkvE6mjNbjQpg","길베르토","7년 전",2017,"로맨틱 코미디물 중에서 의외의 명작. 아담샌들러와 드류 베리모어 영화 중 최고의 궁합","4.0","17"
"https://pedia.watcha.com/ko-KR/comments/5yz2YrLOPMWjB","Joo","9년 전",2015,"날 기억해주세요보다 멋진. 기억 못해도 괜찮아요","5.0","17"
"https://pedia.watcha.com/ko-KR/comments/NXnE5zXwN2zGP","Laurent","10년 전",2014,"아무나 할 수 없는 헌신적인 사랑을 이렇게나 유쾌하게 그려냈다. 그래서 눈물이 났다.","4.0","17"
"https://pedia.watcha.com/ko-KR/comments/POkEwAk17eMql","이송원","7년 전",2017,"비록 그대가 나를 잊을지라도 나는 그대를 잊지않겠습니다. 시간이 흘러도 사랑은 여전히 아름답다.","5.0","16"
"https://pedia.watcha.com/ko-KR/comments/wlL2DeBLVMyZ0","sh","10년 전",2014,"사랑을 믿고 싶게 만들어요","4.5","16"
"https://pedia.watcha.com/ko-KR/comments/NXnE50a5APQzG","슴심슨","4년 전",2020,"진심어린 사랑을 하는 사람은 이렇게나 빛이 나고 멋있게 보이는구나. 아담 샌들러의 매력을 제대로 느끼게 해준 작품","4.5","15"
"https://pedia.watcha.com/ko-KR/comments/GO6MZme69e2Nx","조정희 영화평론자","5년 전",2019,"""칵테일""처럼 달콤한 ""사랑의 블랙홀""에 빠진 ""메멘토""그녀의 ""뷰티인사이드"" 찾기.","3.0","15"
"https://pedia.watcha.com/ko-KR/comments/WzO2gBDP5GEXZ","송정현","7년 전",2017,"사랑은 기억이라는 일기장에 그대를 새기는것.","3.5","15"
"https://pedia.watcha.com/ko-KR/comments/5yz2YGzPWWQWj","채수호","7년 전",2017,"분명 남들이 해내기 어려운 일을 해낼 때, 또 그것의 원동력이 사랑일 때, 순수하게 몰려오는 감동이 있다.","3.0","15"
