word,score
연기력_몰입감,3
연기력_쩌네요,3
연기력_최고의,3
연기력_놀라운,3
연기력_신들린,3
연기력_만큼은,3
연기력_의외의,3
연기력_설현,3
연기력_갓경구,3
연기력_장황한,2
연기력_내용도,2
연기력_경구형,2
연기력_봤어요,2
연기력_덕에,2
연기력_줄거리,2
연기력_정도의,2
연기력_좋았구,2
연기력_생각보다,2
좋았어요_연기가,289
좋았어요_연기,117
좋았어요_연기는,49
좋았어요_연기도,40
좋았어요_연기력이,32
좋았어요_넘,31
좋았어요_다,27
좋았어요_있어서,25
좋았어요_봐서,24
좋았어요_보기,22
좋았어요_설경구,21
좋았어요_스토리도,21
좋았어요_봤습니다,18
좋았어요_역시,15
좋았어요_아주,14
좋았어요_연출이,13
좋았어요_특히,13
좋았어요_추천합니다,12
좋았어요_봤는데,12
좋았어요_있어,12
좋았어요_연기력,11
좋았어요_너무너무,11
좋았어요_스토리,10
좋았어요_있고,10
좋았어요_진짜,10
좋았어요_내용도,9
좋았어요_설현도,9
좋았어요_스토리가,9
좋았어요_생각보다,8
좋았어요_완전,8
좋았어요_배우들,8
좋았어요_감동적이고,8
좋았어요_제일,8
좋았어요_보니,7
좋았어요_몰입도가,7
좋았어요_근데,7
좋았어요_다들,7
좋았어요_잔잔하고,7
좋았어요_않아서,6
좋았어요_재밌게,6
좋았어요_연기만,6
좋았어요_잘봤습니다,6
좋았어요_내용이,5
좋았어요_전체적으로,5
좋았어요_영화도,5
좋았어요_결말이,5
좋았어요_재개봉해서,5
좋았어요_잘봤어요,5
좋았어요_중간에,5
좋았어요_몰입감이,5
좋았어요_설경구연기가,4
좋았어요_원작,4
좋았어요_저는,4
좋았어요_내용,4
좋았어요_김남길,4
좋았어요_잔잔하니,4
좋았어요_연기력도,4
좋았어요_달라서,4
좋았어요_좋아요,4
좋았어요_보는,4
좋았어요_재미있고,4
좋았어요_카시오페아,4
좋았어요_반전,4
좋았어요_연기력은,4
좋았어요_볼수있어서,4
좋았어요_책도,4
좋았어요_영화는,4
좋았어요_전,3
좋았어요_전개,3
좋았어요_재미있었어요,3
좋았어요_정말정말,3
좋았어요_감동적인,3
좋았어요_영화라,3
좋았어요_긴장감,3
좋았어요_몰입도는,3
좋았어요_영상도,3
좋았어요_몰입해서,3
좋았어요_오랜만에,3
좋았어요_너무나,3
좋았어요_메멘토,3
좋았어요_나름,3
좋았어요_영화가,3
좋았어요_잔잔해서,3
좋았어요_가장,3
좋았어요_연기넘,3
좋았어요_만큼,3
좋았어요_책을,3
좋았어요_했지만,3
좋았어요_몰입도,3
좋았어요_파더,3
좋았어요_원작을,3
좋았어요_않고,3
좋았어요_신선하고,3
좋았어요_또보고싶어요,3
좋았어요_기억법,3
좋았어요_긴장감이,3
좋았어요_슬프네요,3
좋았어요_잘해서,3
좋았어요_각색도,3
좋았어요_감사합니다,3
배우들_연기가,282
배우들_연기,157
배우들_연기도,127
배우들_연기는,107
배우들_연기력이,44
배우들_연기력,28
배우들_연기력은,23
배우들_연기에,20
배우들_연기력에,12
배우들_모든,11
배우들_연기력도,11
배우들_좋고,10
배우들_연기와,9
배우들_좋았어요,8
배우들_특히,8
배우들_좋은,7
배우들_좋았고,7
배우들_봤습니다,7
배우들_연기만,7
배우들_재밌어요,7
배우들_연기짱,6
배우들_다,6
배우들_진짜,6
배우들_봤어요,5
배우들_재밌었어요,5
배우들_의,5
배우들_중,5
배우들_재미있었어요,4
배우들_있었지만,4
배우들_연기를,4
배우들_스토리,4
배우들_연기들도,4
배우들_같아요,4
배우들_연기랑,3
배우들_느낌,3
배우들_스토리도,3
배우들_믿고보는,3
배우들_재미있었고,3
배우들_역시,3
배우들_재밌었습니다,3
배우들_흥미진진,3
배우들_주연,3
배우들_보는,3
배우들_연기력의,3
배우들_슬프고,3
배우들_봤는데,3
배우들_보니,2
배우들_봤네요,2
배우들_하는,2
배우들_그나마,2
배우들_연기보는,2
배우들_좋았다,2
배우들_빼고,2
배우들_출연,2
배우들_긴장감,2
배우들_보여주는,2
배우들_슬픈영화,2
배우들_한다,2
배우들_이,2
배우들_연기들,2
배우들_가지고,2
배우들_탄탄하고,2
배우들_호연이,2
배우들_하고,2
배우들_연기덕에,2
배우들_별로,2
배우들_신선했고,2
배우들_있지만,2
배우들_전체적으로,2
배우들_대박,2
배우들_반전도있고,2
배우들_주조연,2
배우들_있고,2
배우들_재밌었네요,2
배우들_커버하는,2
배우들_연기력으로,2
배우들_않았지만,2
배우들_연기만큼은,2
배우들_글쎄,2
배우들_감동,2
배우들_좋습니다,2
배우들_재미있네요,2
배우들_훌륭합니다,2
배우들_했지만,2
배우들_있네요,2
배우들_잘하는,2
배우들_연기력과,2
배우들_스토리에,2
